,sent_id,sentence,col_sent_weights,topic_id,topic,topic_score,len_sent,len_topic
162,27,"('week', 'lang', 'keer', 'dezelfde', 'waarschuwingen', 'tv', 'komt', '#nlalert', 'welke', 'sufgeleerde', 'mafketel', 'verzonnen', '#lockdown', '#houdafstand', '#blijfbinnen')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.05570881813764572,15,10
163,27,"('week', 'lang', 'keer', 'dezelfde', 'waarschuwingen', 'tv', 'komt', '#nlalert', 'welke', 'sufgeleerde', 'mafketel', 'verzonnen', '#lockdown', '#houdafstand', '#blijfbinnen')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.05672328174114227,15,10
164,27,"('week', 'lang', 'keer', 'dezelfde', 'waarschuwingen', 'tv', 'komt', '#nlalert', 'welke', 'sufgeleerde', 'mafketel', 'verzonnen', '#lockdown', '#houdafstand', '#blijfbinnen')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.05558840185403824,15,10
165,27,"('week', 'lang', 'keer', 'dezelfde', 'waarschuwingen', 'tv', 'komt', '#nlalert', 'welke', 'sufgeleerde', 'mafketel', 'verzonnen', '#lockdown', '#houdafstand', '#blijfbinnen')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.05558956041932106,15,10
166,27,"('week', 'lang', 'keer', 'dezelfde', 'waarschuwingen', 'tv', 'komt', '#nlalert', 'welke', 'sufgeleerde', 'mafketel', 'verzonnen', '#lockdown', '#houdafstand', '#blijfbinnen')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.7208014726638794,15,10
167,27,"('week', 'lang', 'keer', 'dezelfde', 'waarschuwingen', 'tv', 'komt', '#nlalert', 'welke', 'sufgeleerde', 'mafketel', 'verzonnen', '#lockdown', '#houdafstand', '#blijfbinnen')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.05558844655752182,15,10
168,28,"('alle', ""boa's"", 'gemeente', 'schiedam', 'thuisquarantaine', 'boa', 's', 'lopen', 'bijna', 'arm', 'arm', 'straat', 'voelen', 'aangesproken', 'verzoek', 'm', 'afstand', 'houden', 'landelijk', 'probleem', 'spreek', 'eigen', 'ervaring')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.7192211151123047,23,10
169,28,"('alle', ""boa's"", 'gemeente', 'schiedam', 'thuisquarantaine', 'boa', 's', 'lopen', 'bijna', 'arm', 'arm', 'straat', 'voelen', 'aangesproken', 'verzoek', 'm', 'afstand', 'houden', 'landelijk', 'probleem', 'spreek', 'eigen', 'ervaring')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.05628664791584015,23,10
170,28,"('alle', ""boa's"", 'gemeente', 'schiedam', 'thuisquarantaine', 'boa', 's', 'lopen', 'bijna', 'arm', 'arm', 'straat', 'voelen', 'aangesproken', 'verzoek', 'm', 'afstand', 'houden', 'landelijk', 'probleem', 'spreek', 'eigen', 'ervaring')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.05612437054514885,23,10
171,28,"('alle', ""boa's"", 'gemeente', 'schiedam', 'thuisquarantaine', 'boa', 's', 'lopen', 'bijna', 'arm', 'arm', 'straat', 'voelen', 'aangesproken', 'verzoek', 'm', 'afstand', 'houden', 'landelijk', 'probleem', 'spreek', 'eigen', 'ervaring')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.05646216869354248,23,10
172,28,"('alle', ""boa's"", 'gemeente', 'schiedam', 'thuisquarantaine', 'boa', 's', 'lopen', 'bijna', 'arm', 'arm', 'straat', 'voelen', 'aangesproken', 'verzoek', 'm', 'afstand', 'houden', 'landelijk', 'probleem', 'spreek', 'eigen', 'ervaring')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.055923160165548325,23,10
173,28,"('alle', ""boa's"", 'gemeente', 'schiedam', 'thuisquarantaine', 'boa', 's', 'lopen', 'bijna', 'arm', 'arm', 'straat', 'voelen', 'aangesproken', 'verzoek', 'm', 'afstand', 'houden', 'landelijk', 'probleem', 'spreek', 'eigen', 'ervaring')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.055982526391744614,23,10
174,29,"('alleen', 'vaste', ""duo's"", 'groepen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'volwassene', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'overzicht', 'lees', 'alle', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.0430016927421093,25,10
175,29,"('alleen', 'vaste', ""duo's"", 'groepen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'volwassene', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'overzicht', 'lees', 'alle', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.676055908203125,25,10
176,29,"('alleen', 'vaste', ""duo's"", 'groepen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'volwassene', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'overzicht', 'lees', 'alle', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.042572230100631714,25,10
177,29,"('alleen', 'vaste', ""duo's"", 'groepen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'volwassene', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'overzicht', 'lees', 'alle', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.15338531136512756,25,10
178,29,"('alleen', 'vaste', ""duo's"", 'groepen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'volwassene', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'overzicht', 'lees', 'alle', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.042557243257761,25,10
179,29,"('alleen', 'vaste', ""duo's"", 'groepen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'volwassene', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'overzicht', 'lees', 'alle', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.04242758825421333,25,10
180,30,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', '#sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', '#lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '#alleensamen')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.04479331150650978,21,10
181,30,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', '#sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', '#lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '#alleensamen')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.7750625014305115,21,10
182,30,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', '#sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', '#lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '#alleensamen')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.04434170573949814,21,10
183,30,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', '#sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', '#lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '#alleensamen')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.044091131538152695,21,10
184,30,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', '#sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', '#lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '#alleensamen')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.04753956198692322,21,10
185,30,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', '#sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', '#lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '#alleensamen')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.04417180269956589,21,10
186,31,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.042762961238622665,23,10
187,31,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.7871615290641785,23,10
188,31,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.04260968044400215,23,10
189,31,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.04243425652384758,23,10
190,31,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.04255053400993347,23,10
191,31,"('alleen', 'vaste', ""duo's"", 'groepen', 'maximaal', 'personen', 'binnen', 'buiten', 'sporten', 'meter', 'afstand', 'norm', 'doe', 'tijdens', 'gedeeltelijke', 'lockdown', 'bekijk', 'tijdelijke', 'spelregels', 'sport', '⤵', '️https', ':/')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.04248104989528656,23,10
192,32,"('allemaal', 'mondkapjes', 'mtr', 'afstand', 'allen', 'antimitisme', 'aangetoond', 'weken', 'thuis', 'quarantaine', 'diegene', 'afgelopen', 'weken', 'contact', 'zijn.en', 'natuurlijk', 'verplichte', 'vaccinatie')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.047554440796375275,18,10
193,32,"('allemaal', 'mondkapjes', 'mtr', 'afstand', 'allen', 'antimitisme', 'aangetoond', 'weken', 'thuis', 'quarantaine', 'diegene', 'afgelopen', 'weken', 'contact', 'zijn.en', 'natuurlijk', 'verplichte', 'vaccinatie')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.04793514683842659,18,10
194,32,"('allemaal', 'mondkapjes', 'mtr', 'afstand', 'allen', 'antimitisme', 'aangetoond', 'weken', 'thuis', 'quarantaine', 'diegene', 'afgelopen', 'weken', 'contact', 'zijn.en', 'natuurlijk', 'verplichte', 'vaccinatie')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.7607376575469971,18,10
195,32,"('allemaal', 'mondkapjes', 'mtr', 'afstand', 'allen', 'antimitisme', 'aangetoond', 'weken', 'thuis', 'quarantaine', 'diegene', 'afgelopen', 'weken', 'contact', 'zijn.en', 'natuurlijk', 'verplichte', 'vaccinatie')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.047737374901771545,18,10
196,32,"('allemaal', 'mondkapjes', 'mtr', 'afstand', 'allen', 'antimitisme', 'aangetoond', 'weken', 'thuis', 'quarantaine', 'diegene', 'afgelopen', 'weken', 'contact', 'zijn.en', 'natuurlijk', 'verplichte', 'vaccinatie')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.047486450523138046,18,10
197,32,"('allemaal', 'mondkapjes', 'mtr', 'afstand', 'allen', 'antimitisme', 'aangetoond', 'weken', 'thuis', 'quarantaine', 'diegene', 'afgelopen', 'weken', 'contact', 'zijn.en', 'natuurlijk', 'verplichte', 'vaccinatie')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.04854894056916237,18,10
198,33,"('alle', 'neuzen', 'dezelfde', 'kant', 'intelligente', 'meter', 'kantoor', 'alle', 'medewerkers', 'kijken', 'dezelfde', 'richting', 'ademen', 'schone', 'lucht', 'dankzij', 'optimale', 'positionering', 'vloer', '#anderhalvemeterkantoor', '#anderhalvemeter', '#coronavirusnl', 'https://t.co/uyxdvqxnqe')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.060988157987594604,23,10
199,33,"('alle', 'neuzen', 'dezelfde', 'kant', 'intelligente', 'meter', 'kantoor', 'alle', 'medewerkers', 'kijken', 'dezelfde', 'richting', 'ademen', 'schone', 'lucht', 'dankzij', 'optimale', 'positionering', 'vloer', '#anderhalvemeterkantoor', '#anderhalvemeter', '#coronavirusnl', 'https://t.co/uyxdvqxnqe')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.06066853925585747,23,10
200,33,"('alle', 'neuzen', 'dezelfde', 'kant', 'intelligente', 'meter', 'kantoor', 'alle', 'medewerkers', 'kijken', 'dezelfde', 'richting', 'ademen', 'schone', 'lucht', 'dankzij', 'optimale', 'positionering', 'vloer', '#anderhalvemeterkantoor', '#anderhalvemeter', '#coronavirusnl', 'https://t.co/uyxdvqxnqe')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.060747966170310974,23,10
201,33,"('alle', 'neuzen', 'dezelfde', 'kant', 'intelligente', 'meter', 'kantoor', 'alle', 'medewerkers', 'kijken', 'dezelfde', 'richting', 'ademen', 'schone', 'lucht', 'dankzij', 'optimale', 'positionering', 'vloer', '#anderhalvemeterkantoor', '#anderhalvemeter', '#coronavirusnl', 'https://t.co/uyxdvqxnqe')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.6952199339866638,23,10
202,33,"('alle', 'neuzen', 'dezelfde', 'kant', 'intelligente', 'meter', 'kantoor', 'alle', 'medewerkers', 'kijken', 'dezelfde', 'richting', 'ademen', 'schone', 'lucht', 'dankzij', 'optimale', 'positionering', 'vloer', '#anderhalvemeterkantoor', '#anderhalvemeter', '#coronavirusnl', 'https://t.co/uyxdvqxnqe')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.061633821576833725,23,10
203,33,"('alle', 'neuzen', 'dezelfde', 'kant', 'intelligente', 'meter', 'kantoor', 'alle', 'medewerkers', 'kijken', 'dezelfde', 'richting', 'ademen', 'schone', 'lucht', 'dankzij', 'optimale', 'positionering', 'vloer', '#anderhalvemeterkantoor', '#anderhalvemeter', '#coronavirusnl', 'https://t.co/uyxdvqxnqe')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.06074155122041702,23,10
204,34,"('poppen', 'dansenen', 'rapen', 'gaaren', 'weet', 'jij', 'jezelf', 'elkaarwaarom', 'hou', 'afstand', 'weet', 'jij', 'verantwoordelijkheid', 'draagtdusgun', 'ander', 'halve', 'meters', 'anderhalf', 'zoals', 'gevraagd', '#socialdistance')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.6901073455810547,21,10
205,34,"('poppen', 'dansenen', 'rapen', 'gaaren', 'weet', 'jij', 'jezelf', 'elkaarwaarom', 'hou', 'afstand', 'weet', 'jij', 'verantwoordelijkheid', 'draagtdusgun', 'ander', 'halve', 'meters', 'anderhalf', 'zoals', 'gevraagd', '#socialdistance')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.06166791543364525,21,10
206,34,"('poppen', 'dansenen', 'rapen', 'gaaren', 'weet', 'jij', 'jezelf', 'elkaarwaarom', 'hou', 'afstand', 'weet', 'jij', 'verantwoordelijkheid', 'draagtdusgun', 'ander', 'halve', 'meters', 'anderhalf', 'zoals', 'gevraagd', '#socialdistance')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.06311439722776413,21,10
207,34,"('poppen', 'dansenen', 'rapen', 'gaaren', 'weet', 'jij', 'jezelf', 'elkaarwaarom', 'hou', 'afstand', 'weet', 'jij', 'verantwoordelijkheid', 'draagtdusgun', 'ander', 'halve', 'meters', 'anderhalf', 'zoals', 'gevraagd', '#socialdistance')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.06164632737636566,21,10
208,34,"('poppen', 'dansenen', 'rapen', 'gaaren', 'weet', 'jij', 'jezelf', 'elkaarwaarom', 'hou', 'afstand', 'weet', 'jij', 'verantwoordelijkheid', 'draagtdusgun', 'ander', 'halve', 'meters', 'anderhalf', 'zoals', 'gevraagd', '#socialdistance')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.061818771064281464,21,10
209,34,"('poppen', 'dansenen', 'rapen', 'gaaren', 'weet', 'jij', 'jezelf', 'elkaarwaarom', 'hou', 'afstand', 'weet', 'jij', 'verantwoordelijkheid', 'draagtdusgun', 'ander', 'halve', 'meters', 'anderhalf', 'zoals', 'gevraagd', '#socialdistance')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.06164519861340523,21,10
